pdf,smiles,doi,title,publisher,year,access,compound_id,target_type,target_relation,target_value,target_units,bacteria,bacteria_name_unified,bacteria_info,page_bacteria,origin_bacteria,section_bacteria,subsection_bacteria,page_target,origin_target,section_target,subsection_target,column_prop,line_prop,page_scaffold,origin_scaffold,section_scaffold,subsection_scaffold,page_residue,origin_residue,section_residue
ph16040516,O=C(C=Cc1ccc(-c2ccc(Cl)cc2)o1)NC[C@@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4e,MIC,'=',"4,68",μg/mL,Staphylococcus aureus MLS-16 MTCC 2940,Staphylococcus aureus,MTCC 2940,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,O=C(C=Cc1ccc(-c2ccc(Cl)cc2)o1)NC[C@@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4e,MIC,'=',"37,5",μg/mL,Staphylococcus aureus MTCC 96,Staphylococcus aureus,MTCC 96,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,O=C(C=Cc1ccc(-c2ccc(Cl)cc2)o1)NC[C@@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4e,MIC,>,125,μg/mL,Micrococcus luteus MTCC 2470,Micrococcus luteus,MTCC 2470,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,O=C(C=Cc1ccc(-c2ccc(Cl)cc2)o1)NC[C@@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4e,MIC,'=',"4,68",μg/mL,Pseudomonas aeruginosa MTCC 2453,Pseudomonas aeruginosa,MTCC 2453,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,O=C(C=Cc1ccc(-c2ccc(Cl)cc2)o1)NC[C@@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4e,MIC,>,125,μg/mL,Klebsiella planticola MTCC 530,Klebsiella planticola,MTCC 530,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,O=C(C=Cc1ccc(-c2ccc(Cl)cc2)o1)NC[C@@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4e,MIC,>,125,μg/mL,Escherichia coli MTCC 739,Escherichia coli,MTCC 739,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCSCC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4f,MIC,'=',"37,5",μg/mL,Bacillus subtilis MTCC 121,Bacillus subtilis,MTCC 121,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCSCC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4f,MIC,'=',"18,75",μg/mL,Staphylococcus aureus MLS-16 MTCC 2940,Staphylococcus aureus,MTCC 2940,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCSCC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4f,MIC,'=',"37,5",μg/mL,Staphylococcus aureus MTCC 96,Staphylococcus aureus,MTCC 96,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCSCC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4f,MIC,>,125,μg/mL,Micrococcus luteus MTCC 2470,Micrococcus luteus,MTCC 2470,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCSCC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4f,MIC,'=',"18,75",μg/mL,Pseudomonas aeruginosa MTCC 2453,Pseudomonas aeruginosa,MTCC 2453,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCSCC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4f,MIC,>,125,μg/mL,Klebsiella planticola MTCC 530,Klebsiella planticola,MTCC 530,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCSCC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4f,MIC,>,125,μg/mL,Escherichia coli MTCC 739,Escherichia coli,MTCC 739,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4g,MIC,'=',"9,36",μg/mL,Bacillus subtilis MTCC 121,Bacillus subtilis,MTCC 121,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4g,MIC,'=',75,μg/mL,Staphylococcus aureus MLS-16 MTCC 2940,Staphylococcus aureus,MTCC 2940,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4g,MIC,>,125,μg/mL,Staphylococcus aureus MTCC 96,Staphylococcus aureus,MTCC 96,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4g,MIC,>,125,μg/mL,Micrococcus luteus MTCC 2470,Micrococcus luteus,MTCC 2470,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4g,MIC,'=',75,μg/mL,Pseudomonas aeruginosa MTCC 2453,Pseudomonas aeruginosa,MTCC 2453,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4g,MIC,>,125,μg/mL,Klebsiella planticola MTCC 530,Klebsiella planticola,MTCC 530,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(C(=O)NC[C@@H]2CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O2)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4g,MIC,>,125,μg/mL,Escherichia coli MTCC 739,Escherichia coli,MTCC 739,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cnccn4)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4h,MIC,'=',"37,5",μg/mL,Bacillus subtilis MTCC 121,Bacillus subtilis,MTCC 121,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cnccn4)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4h,MIC,'=',"18,75",μg/mL,Staphylococcus aureus MLS-16 MTCC 2940,Staphylococcus aureus,MTCC 2940,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cnccn4)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4h,MIC,'=',"37,5",μg/mL,Staphylococcus aureus MTCC 96,Staphylococcus aureus,MTCC 96,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cnccn4)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4h,MIC,>,125,μg/mL,Micrococcus luteus MTCC 2470,Micrococcus luteus,MTCC 2470,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cnccn4)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4h,MIC,'=',"18,75",μg/mL,Pseudomonas aeruginosa MTCC 2453,Pseudomonas aeruginosa,MTCC 2453,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cnccn4)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4h,MIC,>,125,μg/mL,Klebsiella planticola MTCC 530,Klebsiella planticola,MTCC 530,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cnccn4)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4h,MIC,>,125,μg/mL,Escherichia coli MTCC 739,Escherichia coli,MTCC 739,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,Cc1ccc2c(c1)C=C(C(=O)NC[C@@H]1CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O1)[N]2,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4i,MIC,'=',"37,5",μg/mL,Bacillus subtilis MTCC 121,Bacillus subtilis,MTCC 121,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,Cc1ccc2c(c1)C=C(C(=O)NC[C@@H]1CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O1)[N]2,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4i,MIC,'=',"4,68",μg/mL,Staphylococcus aureus MLS-16 MTCC 2940,Staphylococcus aureus,MTCC 2940,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,Cc1ccc2c(c1)C=C(C(=O)NC[C@@H]1CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O1)[N]2,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4i,MIC,'=',"37,5",μg/mL,Staphylococcus aureus MTCC 96,Staphylococcus aureus,MTCC 96,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,Cc1ccc2c(c1)C=C(C(=O)NC[C@@H]1CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O1)[N]2,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4i,MIC,>,125,μg/mL,Micrococcus luteus MTCC 2470,Micrococcus luteus,MTCC 2470,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,Cc1ccc2c(c1)C=C(C(=O)NC[C@@H]1CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O1)[N]2,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4i,MIC,'=',"4,68",μg/mL,Pseudomonas aeruginosa MTCC 2453,Pseudomonas aeruginosa,MTCC 2453,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,Cc1ccc2c(c1)C=C(C(=O)NC[C@@H]1CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O1)[N]2,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4i,MIC,>,125,μg/mL,Klebsiella planticola MTCC 530,Klebsiella planticola,MTCC 530,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,Cc1ccc2c(c1)C=C(C(=O)NC[C@@H]1CN(c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)c(F)c3)C(=O)O1)[N]2,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4i,MIC,>,125,μg/mL,Escherichia coli MTCC 739,Escherichia coli,MTCC 739,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cccnc4Cl)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4j,MIC,>,125,μg/mL,Bacillus subtilis MTCC 121,Bacillus subtilis,MTCC 121,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cccnc4Cl)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4j,MIC,>,125,μg/mL,Staphylococcus aureus MLS-16 MTCC 2940,Staphylococcus aureus,MTCC 2940,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cccnc4Cl)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4j,MIC,>,125,μg/mL,Staphylococcus aureus MTCC 96,Staphylococcus aureus,MTCC 96,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cccnc4Cl)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4j,MIC,>,125,μg/mL,Micrococcus luteus MTCC 2470,Micrococcus luteus,MTCC 2470,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cccnc4Cl)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4j,MIC,>,125,μg/mL,Pseudomonas aeruginosa MTCC 2453,Pseudomonas aeruginosa,MTCC 2453,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cccnc4Cl)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4j,MIC,>,125,μg/mL,Klebsiella planticola MTCC 530,Klebsiella planticola,MTCC 530,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
ph16040516,CC(C)(C)OC(=O)N1CCN(c2ccc(N3C[C@@H](CNC(=O)c4cccnc4Cl)OC3=O)cc2F)CC1,10.3390/ph16040516,Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,MDPI AG,2023,1,4j,MIC,>,125,μg/mL,Escherichia coli MTCC 739,Escherichia coli,MTCC 739,4,table 2 (caption),nan,nan,4,table 2,nan,nan,nan,nan,3,figure 2,nan,nan,nan,nan,nan
